contentsid,title,address,lat,lng,tag,alltag,introduction
CONT_000000000500522,종달리전망대,제주특별자치도 제주시 구좌읍 종달리 42-5,33.50375,126.91271,"일출,해변,경관/포토,맑음,자연경관,포토스팟","일출,해변,경관/포토,맑음",제주의 자연이 마치 손에 잡힐 듯 한눈에 들어오는 종달리 전망대
CONT_000000000500524,절물오름(큰대나),제주특별자치도 제주시 명림로 584 일대,33.433804,126.62747,"오름,걷기/등산,친구,커플,봄,자연경관,도보여행,도보","오름,걷기/등산,친구,커플,봄,아주 어려움",절물 약수터의 물이 용출되는 절물오름
CONT_000000000500526,절부암,제주특별자치도 제주시 한경면 용수리 4241-1,33.32363760268729,126.16713180059435,"해변,걷기/등산,맑음,자연경관,무장애관광","해변,걷기/등산,맑음,공용주차장,단차없음,장애인 전용 주차장,어려움",슬픈 이야기가 전해지는 제주기념물 제9호
CONT_000000000500527,점보빌리지,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,33.275467,126.305115,"실내,테마공원,아이,사계절,어린이,어트랙션,무장애관광","실내,테마공원,아이,사계절,어린이,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,실내+실외,하,공연/전시,기타,1시간 미만",제주속 작은 동남아 점보빌리지 코끼리테마쇼
CONT_000000000500533,제주 삼양동 유적,제주특별자치도 제주시 선사로2길 13 (삼양일동),33.523994,126.58665,"아이,문화유적지,체험관광,전시와 행사,실내관광지,역사유적,어트랙션,무장애관광,공영관광지","아이,문화유적지,체험관광,전시와 행사,공용주차장,화장실,무료 WIFI,음료대,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실내+실외,하,공연/전시,1시간 미만",청동기시대 후기 문화를 이해할 수 있는 마을 유적
CONT_000000000500536,제주공룡랜드[휴장중],제주특별자치도 제주시 애월읍 광령평화2길 1,33.44299,126.43244,"테마공원,아이,가을,실내관광지,어린이,어트랙션,무장애관광","테마공원,아이,가을,실내관광지,어린이,어트랙션,공용주차장,현금결제,카드결제,화장실,편의점,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,아주 어려움,실내+실외,중,공연/전시,1~2시간",모든 이들이 재미있게 즐길 수 있는 제주 최대 종합체험 테마파크
CONT_000000000500539,제주국제컨벤션센터 icc,제주특별자치도 서귀포시 중문동 2700,33.241364,126.424515,"실내,친구,비.눈,사계절,실내관광지,어트랙션,무장애관광","실내,친구,비.눈,사계절,실내관광지,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,어려움","제주의 대표적인 MICE 인프라인 제주국제컨벤션센터, 각종 회의 및 전시 행사가 진행된다"
CONT_000000000500541,제주난타,제주특별자치도 제주시 오등동 10-1,33.445293,126.54792,"공연,실내,여자,남자,부모,친구,커플,전시/행사,비/바람/눈,실내관광지,어트랙션,무장애관광","공연,실내,여자,남자,부모,친구,커플,전시/행사,비/바람/눈,실내관광지,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,장애인 화장실,장애인 전용 주차장,장애인 전용 객실,쉬움",천만관객 돌파! 한국이 만들고 세계가 감동한 난타! 두드림 그 이상의 드라마 난타!
CONT_000000000500544,제주특별자치도 도립미술관,제주특별자치도 제주시 연동 680-7,33.4525957,126.4896313,"제주여행, 제주시가볼만한곳, 제주도전시, 미술관, 예술, 실내관광지, 제주도볼거리, 포토스팟","제주여행, 제주시가볼만한곳, 제주도전시, 미술관, 예술, 실내관광지, 제주도볼거리, 포토스팟,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,카드결제,현금결제,문화누리카드,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실내,하,공연/전시,1~2시간",예술의 빛과 숨결이 넘치는 숲속의 미술관
CONT_000000000500546,제주돌마을공원,제주특별자치도 제주시 한림읍 금능리 368-2,33.3537549,126.2536813,"부모,커플,혼자,테마공원,실내관광지,마을산책,마을관광,어트랙션,무장애관광","부모,커플,혼자,테마공원,실내관광지,마을산책,마을관광,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,장애인 전용 주차장,수동 휠체어 대여 가능,아주 어려움",제주의 자연석으로 꾸며진 테마공원
CONT_000000000500551,제주목관아,제주특별자치도 제주시 관덕로 25,33.514103,126.52193,"문화유적지,흐림,맑음,사계절,실내관광지,역사유적,어트랙션,제주명품42,제주7대건축물,사적지,문화재,문화관광,무장애관광,공영관광지","문화유적지,흐림,맑음,사계절,실내관광지,역사유적,어트랙션,제주명품42,제주7대건축물,사적지,문화재,문화관광,무장애관광,공영관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,실외,하,공연/전시,1시간 미만",조선시대 제주도 관청
CONT_000000000500552,제주센트럴파크,제주특별자치도 제주시 조천읍 교래리 산 56-4,33.433598,126.67473,"제주여행, 제주도동쪽코스, 미니어처, 어린이, 테마파크, 제주도볼거리, 카트, 산책, 포토존","제주여행, 제주도동쪽코스, 미니어처, 어린이, 테마파크, 제주도볼거리, 카트, 산책, 포토존,공용주차장,현금결제,카드결제,화장실,편의점,경보 및 피난시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실외,하,공연/전시,1~2시간",오감만족 체험과 세계여행을 한 번에 하는 복합테마파크
CONT_000000000500553,제주민속촌,제주특별자치도 서귀포시 표선면 표선리 40-1,33.3225098,126.8418176,"제주여행, 제주서귀포가볼만한곳, 제주도문화, 민속촌, 야간개장, 제주핫플, 제주동쪽여행, 가족여행, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지","제주여행, 제주서귀포가볼만한곳, 제주도문화, 민속촌, 야간개장, 제주핫플, 제주동쪽여행, 가족여행, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,편의점,음료대,경보 및 피난시설,임산부 휴게시설,카드결제,현금결제,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실외,하,포토스팟,1~2시간","제주에서 가장 제주다움을 볼 수 있는 곳, ‘제주민속촌’"
CONT_000000000500554,제주바다체험장,제주특별자치도 제주시 구좌읍 김녕리 4199,33.55533339999999,126.7372024,"아이,사계절,체험관광,어린이,수상레저,어트랙션","아이,사계절,체험관광,어린이,수상레저,어트랙션,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",손으로 제주의 바다 생명체를 직접 만져보다!
CONT_000000000500556,제주빅볼랜드,제주특별자치도 제주시 구좌읍 송당리 산164-4,33.443204,126.7749339,"액티비티,아이,맑음,가을,체험,레저/체험,어린이,어트랙션","액티비티,아이,맑음,가을,체험,레저/체험,어린이,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,어려움",커다란 공안에 들어가 언덕을 굴러 내려오는 레포츠
CONT_000000000500558,제주성지,제주특별자치도 제주시 오현길 61,33.510372,126.52607,"문화유적지,맑음,문화관광,역사유적,무장애관광","문화유적지,맑음,문화관광,역사유적,공용주차장,유도 및 안내시설,단차없음,어려움",제주도기념물 제3호로 지정된 탐라국 수부(首府)의 성곽으로 축성
CONT_000000000500559,제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,33.500607,126.65108,"흐림,가을,실내관광지,어트랙션,유네스코,무장애관광,공영관광지","흐림,가을,실내관광지,어트랙션,유네스코,무장애관광,공영관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단차없음,승강기,실내,하,공연/전시,1시간 미만",대한민국 최초의 세계자연유산으로서의 상징성을 위해 기념된 곳입니다
CONT_000000000500560,제주승마공원,제주특별자치도 제주시 애월읍 유수암리 1175,33.4052867,126.405382,"승마,액티비티,친구,커플,체험,레저/체험,어트랙션,무장애관광,러닝홀리데이인제주","승마,액티비티,친구,커플,체험,레저/체험,어트랙션,무장애관광,러닝홀리데이인제주,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움,1시간 미만","국내 최대 외승,트래킹/ 국내 최초 야외 야간 승마 및 전문 승마체험 및 회원제 승마장"
CONT_000000000500567,제주유리박물관,제주특별자치도 서귀포시 중산간서로 1403,33.278397,126.370186,"밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광","밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,어려움,실내,중,공연/전시,포토스팟,1~2시간",유리 예술의 진수를 만날 수 있는 곳
CONT_000000000500568,제주유리의성,제주특별자치도 제주시 한경면 저지리 3135-1,33.314835,126.273445,"테마공원,커플,흐림,가을,실내관광지,어트랙션,안전여행스탬프,무장애관광","테마공원,커플,흐림,가을,실내관광지,어트랙션,안전여행스탬프,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실내+실외,하,포토스팟,기타,공연/전시,1~2시간",국내 최대 규모의 유리 조형예술체험 테마파크
CONT_000000000500569,렛츠런팜제주,제주특별자치도 제주시 조천읍 교래리 산 25-2,33.41699,126.681465,"테마공원,아이,꽃,어린이,해바라기,무장애관광","테마공원,아이,꽃,어린이,해바라기,무장애관광,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 전용 주차장,어려움","제주 렛츠런팜은 국내 경주마를 육성하고 관리하는 목장이다. 200만㎡가 넘는 면적에 마사와 교배소, 동물병원, 조교용 주로 등을 갖췄다. "
CONT_000000000500570,제주절물자연휴양림,제주특별자치도 제주시 봉개동 산 78-1,33.4302354,126.6227963,"제주여행, 자연휴양림추천, 숲속의집, 휴양림, 힐링, 숲길, 제주자연, 제주산책, 가족여행","제주여행, 자연휴양림추천, 숲속의집, 휴양림, 힐링, 숲길, 제주자연, 제주산책, 가족여행,공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,전동 휠체어 대여 가능,쉬움,실외,상,기타,산책로, 휴양림,1~2시간",삼나무 숲에서 즐기는 산림욕
CONT_000000000500575,테디베어뮤지엄제주,제주특별자치도 서귀포시 색달동 2889,33.2499815,126.4121571,"제주여행, 제주실내가볼만한곳, 중문관광단지, 테디베어, 박물관, 실내관광지, 포토존, 테마공원, 전시관, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지","제주여행, 제주실내가볼만한곳, 중문관광단지, 테디베어, 박물관, 실내관광지, 포토존, 테마공원, 전시관, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,엘리베이터,카드결제,현금결제,단독접근가능,단차없음,승강기,수동 휠체어 대여 가능,실내,하,포토스팟,공연/전시,1~2시간","다양한 테마와 재미있는 볼거리가 가득한 국내 유일의 테디베어 박물관, 중문관광단지 중심에 있음"
CONT_000000000500579,제주항일기념관,제주특별자치도 제주시 조천읍 조천리 1156,33.5415236,126.6425739,"실내,미술/박물관,흐림,겨울,실내관광지,어트랙션,무장애관광,공영관광지","실내,미술/박물관,흐림,겨울,실내관광지,어트랙션,무장애관광,공영관광지,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,어려움,실내+실외,중,공연/전시,1시간 미만",제주인의 독립의지를 고스란히 담고 있는 성지
CONT_000000000500580,해녀박물관,제주특별자치도 제주시 구좌읍 상도리 3204-1,33.5242827,126.8629097,"실내,문화유적지,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,역사유적,어린이,어트랙션,무장애관광,공영관광지","실내,문화유적지,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,역사유적,어린이,어트랙션,무장애관광,공영관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,UNESCO 인류무형문화유산,실내,하,공연/전시,1~2시간",바당의 어멍 제주해녀의 삶을 느낄 수 있는 곳
CONT_000000000500581,제주향교,제주특별자치도 제주시 용담일동 298-8,33.511157,126.5160507,"문화유적지,부모,맑음,실내관광지,역사유적,어트랙션,무장애관광","문화유적지,부모,맑음,실내관광지,역사유적,어트랙션,무장애관광,공용주차장,화장실,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 전용 주차장,어려움",조선시대 지방민의 교육을 위해 세운 국립교육기관
CONT_000000000500582,제주허브동산,제주특별자치도 서귀포시 표선면 표선리 2608,33.3225332,126.8228665,"제주동쪽가볼만한곳,서귀포가볼만한곳,제주여행,제주수국축제,제주관광지도 ,7월제주,제주관광지,제주야경명소,제주야경,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_관광지","제주동쪽가볼만한곳,서귀포가볼만한곳,제주여행,제주수국축제,제주관광지도 ,7월제주,제주관광지,제주야경명소,제주야경,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,영어,중국어,일본어,중국어(사전문의),단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실내+실외,중,포토스팟,1~2시간","낮에는 꽃구경, 밤에는 빛구경 ‘제주허브동산’"
CONT_000000000500583,제주현대미술관,제주특별자치도 제주시 한경면 저지리 2114-63,33.34026,126.2663,"예술,실내,미술/박물관,커플,흐림,겨울,실내관광지,미술관,문화관광,어트랙션,포토스팟,제주명품42,제주7대건축물,무장애관광","예술,실내,미술/박물관,커플,흐림,겨울,실내관광지,미술관,문화관광,어트랙션,포토스팟,제주명품42,제주7대건축물,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,장애인 전용 매표소,쉬움,실내,하,공연/전시,1시간 미만",저지문화에술이마을에 자리한 현대미술관
CONT_000000000500586,제지기오름,제주특별자치도 서귀포시 보목동 275-1,33.242226,126.609375,"일출,오름,걷기/등산,가을,자연경관,도보여행,도보","일출,오름,걷기/등산,가을","발 아래 서귀포바다를 조망하는 제지기오름
· 서귀포시 보목동
· 올레6코스"
CONT_000000000500588,가시리조랑말체험공원,제주특별자치도 서귀포시 표선면 가시리 3149-33,33.3831271,126.7362573,"제주여행,승마체험장,조랑말박물관,마음카페,이색체험,깡통기차,체험마을,유채꽃축제,가시리 ","제주여행,승마체험장,조랑말박물관,마음카페,이색체험,깡통기차,체험마을,유채꽃축제,가시리 ,카드결제,현금결제,승강기,어려움","조랑말 박물관, 따라비 승마장, 마음카페, 아트숍, 야외광장 및 각종 체험프로그램 운영"
CONT_000000000500589,토이승마장,제주특별자치도 서귀포시 안덕면 동광리 897-2,33.318214,126.344894,"서귀포, 안덕면, 동광리, 승마, 이색체험","서귀포, 안덕면, 동광리, 승마, 이색체험,공용주차장,아주 어려움",푸른 초원을 거닐며 즐기는 승마체
CONT_000000000500600,좌보미오름,제주특별자치도 서귀포시 표선면 성읍리 산 6,33.434856,126.80349,"커플,친구,혼자,맑음,오름,자연경관,도보여행,도보","커플,친구,혼자,맑음,오름,자연경관,도보여행,도보",제주오름의 투박한 아름다움을 그대로 간직한 오름
CONT_000000000500604,중문색달해수욕장,제주특별자치도 서귀포시 색달동 3039,33.2473598,126.4066129,"제주,제주바다,해수욕장,중문,중문해수욕장,중문해변,제주도,여름,여름바다,바다,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_자연","제주,제주바다,해수욕장,중문,중문해수욕장,중문해변,제주도,여름,여름바다,바다,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_자연,공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,실외,해양스포츠,물놀이","제주올레 8코스, 여유롭고 이국적인 해수욕장"
CONT_000000000500612,차귀도,제주특별자치도 제주시 한경면 고산리 125,33.313435,126.148796,"커플,맑음,문화유적지,일몰,차귀도,수월봉,자연경관,역사유적,언택트,단풍","커플,맑음,문화유적지,일몰,차귀도,수월봉,자연경관,역사유적,언택트,단풍,공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","해안절벽과 기암괴석이 절경을 이루는 섬, 제주 최대의 무인도· 천연기념물 제422호· 올레12코스"
CONT_000000000500613,제주차귀도요트투어,제주특별자치도 제주시 한경면 용수리 4240,33.3240083,126.1660356,"제주도관광, 제주도놀거리, 요트여행, BTS추천, 액티비티, 레저, 돌고래, 스노클링, 체험낚시, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지","제주도관광, 제주도놀거리, 요트여행, BTS추천, 액티비티, 레저, 돌고래, 스노클링, 체험낚시, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_관광지,현금결제,카드결제,화장실,무료 WIFI,공용주차장,카드결제,현금결제,실외,해양스포츠,1~2시간","요트와 함께 즐기는 해상관광 및 야생돌고래탐방, 스노클링 및 체험낚시"
CONT_000000000500616,"천아오름(틍낭오름,天娥岳)",제주특별자치도 제주시 애월읍 광령리 604-1,33.396259762832706,126.48883615507816,"오름,걷기/등산,친구,아이,흐림,자연경관,도보여행,도보,어린이","오름,걷기/등산,친구,아이,흐림,자연경관,도보여행,도보,어린이",경승이 빼어난 천아오름
CONT_000000000500618,천지연폭포,제주특별자치도 서귀포시 서홍동 666-1,33.2447173,126.5598201,"천지연폭포, 제주도갈만한곳, 서귀포시내, 공영관광지, 포토존, 유네스코, 산책로, 용천수","천지연폭포, 제주도갈만한곳, 서귀포시내, 공영관광지, 포토존, 유네스코, 산책로, 용천수,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,UNESCO 세계지질공원,실외,중,1시간 미만",하늘과 땅이 만나서 이룬 연못 · 천연기념물 제163호 · 천연기념물 제27호 · 올레6코스
CONT_000000000500624,초콜릿랜드,제주특별자치도 서귀포시 색달동 2864-36,33.249115,126.41363,"실내,테마공원,아이,비.눈,겨울,사계절,실내관광지,어린이,어트랙션","실내,테마공원,아이,비.눈,겨울,사계절,실내관광지,어린이,어트랙션,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설","초콜릿을 테마로 만든 전시관, 초콜렛 만들기 체험 가능"
CONT_000000000500625,초콜릿박물관,제주특별자치도 서귀포시 대정읍 일과리 551-18,33.25704,126.23002,"실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,무장애관광","실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,실내,공연/전시,1시간 미만",세계 10대 초콜릿박물관
CONT_000000000500626,최남단체험감귤농장(가뫼물),제주특별자치도 서귀포시 남원읍 남원리 2140-6,33.2899733,126.6935278,"체험관광,아이,겨울,감귤,자연경관,어린이,어트랙션,안전여행스탬프","체험관광,아이,겨울,감귤,자연경관,어린이,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,1~2시간",살아있는 제주농촌을 체험할 수 있는 농장
CONT_000000000500649,탑동,제주특별자치도 제주시 삼도이동 1262,33.518116,126.5241853,"밤,일몰,해변,휴식/힐링,흐림,여름","밤,일몰,해변,휴식/힐링,흐림,여름",제주의 각종 문화행사와 이루어지고 볼거리가 풍성한 여행객과 제주도민의 쉼터
CONT_000000000500651,테디베어하우스 테지움,제주특별자치도 제주시 애월읍 소길리 155-106,33.4194584,126.383518,"실내,테마공원,아이,비.눈,사계절,실내관광지,어린이,어트랙션,무장애관광","실내,테마공원,아이,비.눈,사계절,실내관광지,어린이,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,어려움,실내+실외,하,포토스팟,공연/전시,1~2시간","테디베어와 동물인형들을 직접만져보고,안아보고 함께 사진찍을수있는 체험형 오픈전시관"
CONT_000000000500652,토끼섬,제주특별자치도 제주시 구좌읍 하도리,33.52437536995329,126.90282569589226,"도보,휴식,부모,친구,커플,혼자,안개/흐림,맑음,봄,여름,가을,겨울,중/장년,청년,노년,자연경관,섬속의섬","도보,휴식,부모,친구,커플,혼자,안개/흐림,맑음,봄,여름,가을,겨울,중/장년,청년,노년,자연경관,섬속의섬",우리나라 유일의 문주란 자생지
CONT_000000000500655,통오름,제주특별자치도 서귀포시 성산읍 신산리 1754-1,33.395042,126.85444,"오름,청년,중/장년,휴식/치유,경관/포토,액티비티,친구,혼자,커플,자연경관,체험,도보여행,도보,레저/체험,포토스팟,어트랙션","오름,청년,중/장년,휴식/치유,경관/포토,액티비티,친구,혼자,커플,자연경관,체험,도보여행,도보,레저/체험,포토스팟,어트랙션",통사발을 닮아서 이름이 붙여진 오름
CONT_000000000500660,"판포오름 (널개오름, 板浦岳)",제주특별자치도 제주시 한경면 판포리 934,33.357872,126.2126,"오름,걷기/등산,자연경관,도보여행,도보","오름,걷기/등산,자연경관,도보여행,도보",두 개의 산체로 나뉜 판포오름
CONT_000000000500665,평화통일 불사리탑,제주특별자치도 제주시 조천읍 일주동로 884,33.532516,126.63599,"문화유적지,맑음,문화관광,역사유적","문화유적지,맑음,문화관광,역사유적,공용주차장,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",남과 북의 평화통일의 기원성지
CONT_000000000500668,표선세화해안도로,제주특별자치도 서귀포시 표선면 표선리,33.524757,126.8606,"해변,드라이브,친구,여름","해변,드라이브,친구,여름,공용주차장,화장실,편의점,아주 어려움",동쪽 끝의 해안을 따라 형성된 해안도로로 최근 떠오르는 아름다운 해안길
CONT_000000000500672,핀크스 골프클럽,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,33.3159979,126.387643,"골프,액티비티,체험,레저/체험,어트랙션,럭셔리트래블인제주","골프,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",한국 골프장을 대표하는 세계적인 골프장
CONT_000000000500678,하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3,33.23286,126.314064,"문화유적지,가을,문화관광,역사유적","문화유적지,가을,문화관광,역사유적,공용주차장,음료대,유도 및 안내시설,경보 및 피난시설",하멜의 공덕과 네덜란드와 한국간의 우호증진의 증표로 세워진 기념비
CONT_000000000500682,한담해변,제주특별자치도 제주시 애월읍 애월리 2533-1,33.46004181697696,126.31054239947503,"해변,경관/포토,커플,맑음,여름,자연경관,포토스팟,봄꽃,유채꽃","해변,경관/포토,커플,맑음,여름,공용주차장,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",해안길을 따라 산책할 수 있는 제주의 숨은 비경
CONT_000000000500688,한라생태숲,제주특별자치도 제주시 용강동 산 14-1,33.430924,126.595761,"부모,커플,혼자,친구,아이,맑음,휴식/힐링,자연경관,숲,어린이,무장애관광,공영관광지","부모,커플,혼자,친구,아이,맑음,휴식/힐링,자연경관,숲,어린이,무장애관광,공영관광지,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실외,중,기타,산책로, 휴양림,1~2시간",난대성 식물에서부터 한라산 고산식물까지 한 장소에서 볼 수 있는 생태숲
CONT_000000000500695,헬로키티아일랜드,제주특별자치도 서귀포시 안덕면 상창리 1963-2,33.29015,126.3522,"실내,테마공원,아이,비.눈,겨울,실내관광지,어린이,어트랙션,무장애관광","실내,테마공원,아이,비.눈,겨울,실내관광지,어린이,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,장애인 전용 리프트,장애인 화장실,승강기,장애인 전용 주차장,쉬움",많은 사랑을 받고있는 헬로키티 전시관
CONT_000000000500696,협재굴(한림공원),제주특별자치도 제주시 한림읍 협재리 2487,33.3894949,126.2396825,"동굴,경관/포토,부모,흐림,자연경관,포토스팟,무장애관광","동굴,경관/포토,부모,흐림,자연경관,포토스팟,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,장애인 전용 주차장,아주 어려움,1~2시간",천연기념물 236호로 세계 제3대 불가사의 동굴로 꼽히는 용암동굴
CONT_000000000500697,협재해수욕장,제주특별자치도 제주시 한림읍 협재리 2447,33.393845,126.239716,"제주여행, 제주해수욕장, 제주물놀이, 제주바다, 한림, 가족여행, 제주서쪽, 은모래, 제주자연, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_자연","제주여행, 제주해수욕장, 제주물놀이, 제주바다, 한림, 가족여행, 제주서쪽, 은모래, 제주자연, 반려동물, 반려동물동반입장, 혼저옵서개, 반려동물동반_자연,공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,실외,물놀이,1~2시간","비양도, 은모래, 바다가 그려낸 그림같이 아름다운 해변"
CONT_000000000500698,형제섬,제주특별자치도 서귀포시 안덕면 사계리 산 44,33.209785,126.31431,"커플,친구,혼자,경관/포토,일몰,일출,자연경관,섬속의섬,포토스팟,무장애관광","커플,친구,혼자,경관/포토,일몰,일출,공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움",바다 한가운데 바위처럼 보이는 크고 작은 섬 2개가 사람의 형과 아우처럼 마주보고 있다 하여 붙여진 형제섬
